StudentID,GRADE,ClassWeekDay,ClassMeetTime,ClassDate,ClassTitle
620,A,W,19:00:00,9/1/2006,Physics
620,B,MW,12:30:00,3/1/2007,SocialStudy
620,B,TU,15:30:00,9/1/2007,English
620,A,W,16:00:00,9/1/2007,Music
620,B,M,16:00:00,9/1/2007,Drawing
621,A,TTH,9:30:00,3/1/2004,Physics
621,A,MW,9:30:00,3/1/2004,Drawing
621,A,TTH,11:00:00,3/1/2004,Art
621,A,MW,12:30:00,3/1/2004,English
621,A,MW,11:00:00,3/1/2004,SocialStudy
621,A,MW,11:00:00,9/1/2004,Math
621,A,MW,12:30:00,9/1/2004,Statistics
621,A,MW,14:00:00,3/1/2005,PE
621,A,MW,11:00:00,3/1/2005,ForeignLanguage
621,B,TTH,14:00:00,9/1/2005,Music
622,C,MW,17:00:00,3/1/2004,English
622,C,M,19:00:00,3/1/2004,PE
622,C,MW,11:00:00,9/1/2004,Math
622,C,TTH,12:30:00,9/1/2004,Drawing
622,C,TTH,9:30:00,3/1/2005,SocialStudy
622,C,TTH,11:00:00,3/1/2005,Art
622,D,MW,11:00:00,3/1/2005,ForeignLanguage
622,C,W,16:00:00,3/1/2006,Music
622,C,M,19:00:00,3/1/2006,ForeignLanguage
622,D,TTH,14:00:00,3/1/2006,Physics
623,B,MW,14:00:00,3/1/2006,SocialStudy
623,B,M,19:00:00,3/1/2006,ForeignLanguage
623,C,MW,17:00:00,3/1/2006,PE
623,C,TU,15:30:00,3/1/2006,English
623,C,W,19:00:00,9/1/2006,Statistics
623,B,TU,19:00:00,9/1/2006,Art
623,C,TTH,9:30:00,3/1/2007,Physics
623,C,MW,11:00:00,3/1/2007,Drawing
623,C,MW,12:30:00,9/1/2007,Music
623,A,TTH,17:00:00,3/1/2008,Math
624,A,MW,14:00:00,3/1/2004,Physics
624,B,M,19:00:00,3/1/2004,SocialStudy
624,D,M,19:00:00,9/1/2004,ForeignLanguage
624,C,MW,17:00:00,9/1/2004,Art
624,B,W,19:00:00,9/1/2004,Math
624,D,F,10:00:00,9/1/2004,English
624,A,MW,14:00:00,3/1/2005,Drawing
624,B,M,19:00:00,3/1/2005,Statistics
624,C,MW,17:00:00,3/1/2005,PE
624,B,TU,16:00:00,9/1/2005,Music
625,C,MW,12:30:00,9/1/2007,Art
625,C,TTH,9:30:00,9/1/2007,Physics
625,C,MW,11:00:00,9/1/2007,English
625,F,TTH,11:00:00,9/1/2007,SocialStudy
625,A,MW,9:30:00,3/1/2008,PE
625,B,TTH,12:30:00,9/1/2008,Statistics
625,C, ,9:30:00,9/1/2008,SocialStudy
625,C,TTH,12:30:00,9/1/2009,Music
625,C,TTH,9:30:00,3/1/2010,Math
625,C,MW,11:00:00,3/1/2010,ForeignLanguage
626,A,TTH,12:30:00,9/1/2005,PE
626,A,TTH,17:00:00,9/1/2005,Drawing
626,B,MW,15:30:00,3/1/2006,English
626,B,MW,14:00:00,3/1/2006,SocialStudy
626,B,TU,16:00:00,3/1/2006,Statistics
626,C,MW,17:00:00,3/1/2006,Math
626,B,TTH,12:30:00,9/1/2006,ForeignLanguage
626,A,MW,14:00:00,9/1/2006,Physics
626,B,MW,12:30:00,9/1/2006,Art
626,B,TTH,12:30:00,3/1/2007,Music
627,C,TTH,12:30:00,3/1/2006,SocialStudy
627,B,MW,11:00:00,9/1/2006,Drawing
627,C,MW,17:00:00,3/1/2007,PE
627,B,TTH,12:30:00,3/1/2007,Statistics
627,A,MW,14:00:00,3/1/2007,Physics
627,B,MW,15:30:00,3/1/2007,English
627,C,TU,19:00:00,9/1/2007,Art
627,C,TTH,12:30:00,3/1/2008,ForeignLanguage
627,B,TU,19:00:00,3/1/2008,Music
627,C,TU,16:00:00,3/1/2008,Math
628,B,M,19:00:00,9/1/2006,Art
628,B,MW,15:30:00,9/1/2006,Math
628,A,MW,12:30:00,9/1/2006,SocialStudy
628,A,MW,14:00:00,3/1/2007,Physics
628,A,MW,12:30:00,3/1/2007,Statistics
628,A,MW,17:00:00,3/1/2007,PE
628,A,MW,15:30:00,3/1/2007,English
628,A,TTH,12:30:00,9/1/2007,ForeignLanguage
628,B,TTH,9:30:00,3/1/2008,Drawing
628,A,TU,16:00:00,3/1/2008,Music
629,C,W,19:00:00,3/1/2006,PE
629,C,TU,19:00:00,3/1/2006,Art
629,C,TTH,12:30:00,9/1/2006,SocialStudy
629,B,MW,9:30:00,9/1/2006,Physics
629,C,TU,19:00:00,3/1/2007,Math
629,B,TU,15:30:00,3/1/2007,Statistics
629,C,TU,15:30:00,9/1/2007,English
629,C,TTH,9:30:00,9/1/2007,Drawing
629,C,TTH,12:30:00,3/1/2008,ForeignLanguage
629,B,TTH,14:00:00,3/1/2008,Music
630,B,M,19:00:00,3/1/2005,Art
630,C,TU,19:00:00,9/1/2005,Drawing
630,C,TTH,11:00:00,9/1/2005,SocialStudy
630,B,MW,15:30:00,9/1/2005,Statistics
630,C,TTH,12:30:00,9/1/2005,ForeignLanguage
630,B,M,19:00:00,3/1/2006,PE
630,C,W,19:00:00,3/1/2006,English
630,C,MW,14:00:00,3/1/2006,Physics
630,B,MW,12:30:00,9/1/2006,Math
630,B,TTH,14:00:00,3/1/2007,Music
631,C,MW,14:00:00,3/1/2004,PE
631,C,M,19:00:00,9/1/2004,Art
631,B,MW,12:30:00,9/1/2004,Physics
631,D,MW,15:30:00,9/1/2004,ForeignLanguage
631,C,F,10:00:00,9/1/2004,English
631,B,MW,17:00:00,9/1/2004,Statistics
631,C, ,17:00:00,3/1/2005,SocialStudy
631,C,TTH,8:00:00,3/1/2005,Drawing
631,C,TTH,11:00:00,3/1/2006,Music
631,C,MW,17:00:00,3/1/2006,Math
632,A,MW,15:30:00,9/1/2004,Math
632,B,MW,17:00:00,9/1/2004,Art
632,B,M,19:00:00,9/1/2004,ForeignLanguage
632,B,TU,15:30:00,9/1/2004,English
632,B,TTH,9:30:00,3/1/2005,SocialStudy
632,B,MW,12:30:00,3/1/2005,Statistics
632,B,TTH,12:30:00,3/1/2005,PE
632,A,TU,19:00:00,9/1/2005,Drawing
632,B,TH,19:00:00,9/1/2005,Physics
632,B,TU,16:00:00,3/1/2006,Music
633,A,MW,14:00:00,3/1/2006,PE
633,C,MW,12:30:00,3/1/2006,ForeignLanguage
633,B,MW,12:30:00,9/1/2006,Art
633,A,MW,14:00:00,9/1/2006,Physics
633,B,MW,9:30:00,3/1/2007,Statistics
633,B,TTH,12:30:00,3/1/2007,Drawing
633,B,TTH,14:00:00,9/1/2007,SocialStudy
633,B,TTH,9:30:00,9/1/2007,Math
633,B,MW,12:30:00,3/1/2008,English
633,C,TTH,11:00:00,9/1/2008,Music
634,A,TTH,17:00:00,3/1/2005,ForeignLanguage
634,B,MW,17:00:00,9/1/2005,English
634,A,TTH,12:30:00,9/1/2005,PE
634,B,MW,15:30:00,9/1/2005,Math
634,A,TTH,11:00:00,9/1/2005,Art
634,A,MW,11:00:00,9/1/2005,Statistics
634,B,TTH,12:30:00,3/1/2006,SocialStudy
634,A,MW,14:00:00,3/1/2006,Physics
634,B,TTH,17:00:00,9/1/2006,Drawing
634,A,W,19:00:00,3/1/2007,Music
635,B,TTH,11:00:00,3/1/2004,Statistics
635,A,TU,19:00:00,3/1/2004,Art
635,A,TTH,12:30:00,3/1/2004,English
635,A,TTH,14:00:00,9/1/2004,SocialStudy
635,A,TU,19:00:00,9/1/2004,PE
635,A,TTH,14:00:00,3/1/2005,Physics
635,A,TTH,17:00:00,3/1/2005,ForeignLanguage
635,A,MW,12:30:00,9/1/2005,Drawing
635,A,TTH,11:00:00,3/1/2006,Math
635,A,TTH,9:30:00,3/1/2006,Music
636,B,MW,15:30:00,3/1/2006,English
636,B,TTH,11:00:00,9/1/2006,Art
636,A,MW,14:00:00,9/1/2006,Physics
636,B,TTH,8:00:00,9/1/2006,SocialStudy
636,B,TTH,11:00:00,3/1/2007,Statistics
636,C,MW,15:30:00,3/1/2007,Math
636,C,TTH,12:30:00,3/1/2007,PE
636,B,TTH,12:30:00,9/1/2007,ForeignLanguage
636,C,MW,14:00:00,9/1/2007,Drawing
636,B,M,16:00:00,3/1/2008,Music
637,A,TTH,11:00:00,9/1/2005,Art
637,A,F,10:00:00,9/1/2005,English
637,A,MW,15:30:00,9/1/2005,Math
637,B,MW,14:00:00,9/1/2005,SocialStudy
637,B,TTH,12:30:00,3/1/2006,Statistics
637,A,MW,12:30:00,3/1/2006,ForeignLanguage
637,A,M,19:00:00,3/1/2006,PE
637,B,MW,8:00:00,9/1/2006,Physics
637,B,TH,19:00:00,9/1/2006,Drawing
637,A,TTH,12:30:00,3/1/2007,Music
638,C,MW,17:00:00,9/1/2005,Math
638,C,TTH,12:30:00,9/1/2005,English
638,C,MW,11:00:00,3/1/2006,Drawing
638,C,MW,14:00:00,3/1/2006,SocialStudy
638,B,TU,19:00:00,3/1/2006,PE
638,C,MW,11:00:00,3/1/2007,ForeignLanguage
638,C,TTH,11:00:00,3/1/2007,Statistics
638,B,M,19:00:00,3/1/2007,Art
638,B,TTH,14:00:00,3/1/2007,Physics
638,B,MW,11:00:00,9/1/2007,Music
639,A,MW,9:30:00,3/1/2005,SocialStudy
639,B,TTH,8:00:00,9/1/2005,Physics
639,B,MW,9:30:00,9/1/2005,Art
639,A,MW,8:00:00,9/1/2005,Statistics
639,B,MW,11:00:00,9/1/2005,PE
639,B,MW,12:30:00,3/1/2006,English
639,B,MW,11:00:00,3/1/2006,ForeignLanguage
639,B,MW,8:00:00,3/1/2006,Drawing
639,B,MW,12:30:00,9/1/2006,Math
639,A,W,16:00:00,3/1/2007,Music
640,B,TTH,12:30:00,3/1/2006,English
640,B,TTH,17:00:00,3/1/2006,ForeignLanguage
640,D,TTH,9:30:00,3/1/2006,Physics
640,C,MW,15:30:00,3/1/2007,Math
640,B,MW,11:00:00,3/1/2007,SocialStudy
640,C,MW,17:00:00,3/1/2007,PE
640,B,MW,12:30:00,3/1/2007,Statistics
640,C,MW,11:00:00,9/1/2007,Art
640,C,MW,12:30:00,9/1/2007,Drawing
640,A,W,16:00:00,3/1/2008,Music
641,B,MW,11:00:00,3/1/2006,SocialStudy
641,B,MW,17:00:00,3/1/2006,PE
641,C,TU,19:00:00,3/1/2006,Art
641,C,W,19:00:00,9/1/2006,Physics
641,D,TH,19:00:00,9/1/2006,Drawing
641,C,MW,17:00:00,9/1/2006,English
641,C,TU,16:00:00,3/1/2007,Math
641,C,M,19:00:00,3/1/2007,ForeignLanguage
641,C,TTH,9:30:00,9/1/2007,Statistics
641,C,MW,12:30:00,3/1/2008,Music
642,C,TTH,11:00:00,9/1/2009,Math
642,D,TTH,12:30:00,9/1/2009,SocialStudy
642,C,TTH,14:00:00,9/1/2009,Physics
642,C,TTH,9:30:00,3/1/2010,Statistics
642,A,MW,12:30:00,3/1/2010,Art
642,C,TTH,11:00:00,3/1/2010,PE
642,C,TH,16:00:00,9/1/2010,Music
642,B,TTH,12:30:00,9/1/2010,ForeignLanguage
642,C,TTH,11:00:00,9/1/2010,English
642,B,TTH,14:00:00,3/1/2011,Drawing
643,C,M,19:00:00,9/1/2005,ForeignLanguage
643,C,TTH,14:00:00,3/1/2006,SocialStudy
643,D,F,12:00:00,3/1/2006,PE
643,B,TH,19:00:00,3/1/2006,Math
643,C,TTH,12:30:00,3/1/2006,English
643,C,MW,8:00:00,9/1/2006,Physics
643,D,TU,19:00:00,3/1/2007,Art
643,B,M,19:00:00,3/1/2007,Statistics
643,D,TH,19:00:00,3/1/2007,Drawing
643,B,TU,19:00:00,9/1/2007,Music
644,C,TH,19:00:00,3/1/2006,Math
644,C,TTH,17:00:00,3/1/2006,ForeignLanguage
644,C,TTH,9:30:00,3/1/2006,Art
644,C,TTH,12:30:00,3/1/2006,English
644,D,TTH,11:00:00,9/1/2006,SocialStudy
644,C,MW,11:00:00,9/1/2006,Drawing
644,C,MW,14:00:00,9/1/2006,PE
644,C,TTH,11:00:00,3/1/2007,Statistics
644,F,TTH,9:30:00,9/1/2007,Physics
644,C,TTH,14:00:00,9/1/2008,Physics
645,B,TTH,11:00:00,9/1/2005,SocialStudy
645,C,W,19:00:00,9/1/2005,Physics
645,B,TTH,12:30:00,9/1/2005,Statistics
645,B,TTH,9:30:00,3/1/2006,Art
645,B,TTH,12:30:00,3/1/2006,PE
645,C,MW,15:30:00,3/1/2006,English
645,B,MW,12:30:00,9/1/2006,Math
645,A,TTH,12:30:00,9/1/2006,ForeignLanguage
645,B,TTH,12:30:00,3/1/2007,Music
645,C,TTH,11:00:00,3/1/2007,Drawing
646,B,TTH,11:00:00,3/1/2006,SocialStudy
646,C,MW,14:00:00,9/1/2006,PE
646,C,MW,17:00:00,9/1/2006,English
646,C,M,19:00:00,9/1/2006,Art
646,C,MW,15:30:00,9/1/2006,Math
646,B,W,19:00:00,9/1/2006,Physics
646,C,MW,12:30:00,3/1/2007,Statistics
646,A,M,16:00:00,3/1/2007,Drawing
646,C,MW,14:00:00,3/1/2007,ForeignLanguage
646,C,TU,16:00:00,9/1/2007,Music
647,C,M,19:00:00,3/1/2006,Art
647,C,W,19:00:00,3/1/2006,English
647,C,TH,19:00:00,9/1/2006,SocialStudy
647,B,M,19:00:00,9/1/2006,Statistics
647,C,TU,19:00:00,9/1/2006,PE
647,A,W,19:00:00,9/1/2006,Physics
647,C,TH,19:00:00,3/1/2007,Drawing
647,C,TTH,11:00:00,9/1/2007,Math
647,C,TTH,12:30:00,3/1/2008,ForeignLanguage
647,C,W,16:00:00,3/1/2008,Music
648,B,MW,14:00:00,9/1/2005,Physics
648,B,M,19:00:00,3/1/2006,Art
648,A,TH,19:00:00,3/1/2006,Math
648,B,MW,15:30:00,3/1/2006,English
648,B,MW,14:00:00,9/1/2006,PE
648,C,TTH,17:00:00,9/1/2006,Drawing
648,B,MW,9:30:00,3/1/2007,Statistics
648,A,MW,11:00:00,3/1/2007,SocialStudy
648,A,TTH,12:30:00,9/1/2007,Music
648,B,TTH,12:30:00,3/1/2008,ForeignLanguage
649,B,MW,12:30:00,3/1/2005,SocialStudy
649,C,M,19:00:00,3/1/2005,Art
649,C,TTH,12:30:00,9/1/2005,ForeignLanguage
649,B,TTH,14:00:00,9/1/2005,Statistics
649,B,MW,17:00:00,3/1/2006,PE
649,C,MW,15:30:00,3/1/2006,English
649,B,MW,14:00:00,3/1/2006,Physics
649,B,MW,15:30:00,9/1/2006,Math
649,B,MW,9:30:00,9/1/2006,Drawing
649,B,TTH,11:00:00,3/1/2007,Music
650,B,W,19:00:00,3/1/2006,PE
650,B,M,19:00:00,3/1/2006,Art
650,C,TTH,8:00:00,9/1/2006,Statistics
650,B,MW,17:00:00,9/1/2006,English
650,C,TTH,11:00:00,9/1/2006,Math
650,C,MW,9:30:00,3/1/2007,SocialStudy
650,B,M,19:00:00,3/1/2007,ForeignLanguage
650,B,MW,12:30:00,3/1/2007,Drawing
650,F,TU,16:00:00,3/1/2008,Physics
650,B,MW,12:30:00,9/1/2008,Physics
651,B,TH,16:00:00,9/1/2005,Statistics
651,C,TTH,11:00:00,9/1/2005,Art
651,B,TU,15:30:00,9/1/2005,English
651,B,TTH,17:00:00,3/1/2006,ForeignLanguage
651,B,TU,19:00:00,3/1/2006,PE
651,B,MW,14:00:00,3/1/2006,SocialStudy
651,C,MW,15:30:00,3/1/2006,Math
651,B,MW,11:00:00,9/1/2006,Drawing
651,C,W,19:00:00,9/1/2006,Physics
651,B,TH,16:00:00,9/1/2007,Music
652,A, ,19:00:00,3/1/2005,SocialStudy
652,D,MW,15:30:00,9/1/2005,ForeignLanguage
652,B,W,19:00:00,9/1/2005,Physics
652,B,MW,14:00:00,3/1/2006,PE
652,B,TTH,12:30:00,3/1/2006,English
652,B,TTH,12:30:00,9/1/2006,Statistics
652,A,MW,15:30:00,9/1/2006,Math
652,B,MW,12:30:00,9/1/2006,Art
652,A,M,19:00:00,3/1/2007,Music
652,B,MW,14:00:00,3/1/2007,Drawing
653,B,MW,9:30:00,3/1/2006,SocialStudy
653,C,TTH,12:30:00,9/1/2006,ForeignLanguage
653,F,TU,15:30:00,9/1/2006,English
653,B,MW,12:30:00,9/1/2006,Art
653,C,MW,14:00:00,3/1/2007,Physics
653,C,MW,17:00:00,3/1/2007,PE
653,C,TTH,12:30:00,3/1/2007,Statistics
653,B,MW,15:30:00,3/1/2007,English
653,C,TH,16:00:00,9/1/2007,Math
653,C,MW,12:30:00,9/1/2008,Drawing
654,C,MW,17:00:00,3/1/2004,English
654,B,F,11:00:00,3/1/2004,Statistics
654,C,TH,16:00:00,3/1/2004,Math
654,B,TTH,12:30:00,9/1/2004,ForeignLanguage
654,B,MW,14:00:00,9/1/2004,PE
654,B,M,19:00:00,9/1/2004,Art
654,C,MW,12:30:00,3/1/2005,Drawing
654,D,TTH,14:00:00,3/1/2005,Physics
654,B,MW,11:00:00,3/1/2005,SocialStudy
654,C,MW,12:30:00,9/1/2005,Music
655,C,MW,15:30:00,3/1/2006,English
655,C,MW,14:00:00,3/1/2006,SocialStudy
655,D,MW,11:00:00,9/1/2006,PE
655,C,MW,12:30:00,9/1/2006,Art
655,F,TTH,12:30:00,9/1/2006,ForeignLanguage
655,C,MW,14:00:00,3/1/2007,Physics
655,C,TTH,12:30:00,3/1/2007,Statistics
655,D,TTH,11:00:00,9/1/2007,ForeignLanguage
655,C,MW,11:00:00,9/1/2007,PE
655,B,MW,15:30:00,9/1/2008,Math
656,B,MW,12:30:00,9/1/2006,SocialStudy
656,B,M,19:00:00,9/1/2006,Art
656,B,TH,19:00:00,9/1/2006,Drawing
656,A,MW,14:00:00,9/1/2006,Physics
656,A,TTH,17:00:00,3/1/2007,ForeignLanguage
656,B,TU,19:00:00,3/1/2007,Math
656,B,MW,14:00:00,9/1/2007,PE
656,B,MW,15:30:00,9/1/2007,English
656,A,MW,12:30:00,9/1/2007,Statistics
656,B,TU,16:00:00,9/1/2008,Music
657,C,TTH,11:00:00,3/1/2005,SocialStudy
657,B,TTH,8:00:00,3/1/2005,Statistics
657,C,TTH,9:30:00,3/1/2005,Art
657,C,TU,19:00:00,9/1/2005,ForeignLanguage
657,D,M,19:00:00,9/1/2005,PE
657,F,TTH,17:00:00,9/1/2005,Drawing
657,B,TU,19:00:00,3/1/2006,Drawing
657,C, ,19:00:00,9/1/2006,English
657,B,TH,16:00:00,3/1/2007,PE
657,C,TH,16:00:00,9/1/2007,Music
658,B,MW,14:00:00,9/1/2010,Math
658,B,TTH,9:30:00,9/1/2010,Physics
658,B,MW,15:30:00,9/1/2010,PE
658,B,MW,8:00:00,9/1/2010,Art
658,A,TTH,9:30:00,3/1/2011,SocialStudy
658,B,TTH,14:00:00,3/1/2011,ForeignLanguage
658,B,MW,8:00:00,3/1/2011,Statistics
658,B,TU,16:00:00,9/1/2011,Music
658,C,TTH,11:00:00,9/1/2011,English
658,B,TTH,11:00:00,3/1/2012,Drawing
659,B,M,19:00:00,3/1/2005,Art
659,A,TTH,9:30:00,3/1/2005,Statistics
659,A,TTH,14:00:00,3/1/2005,SocialStudy
659,A,MW,11:00:00,9/1/2005,Drawing
659,A,MW,14:00:00,9/1/2005,PE
659,B,MW,15:30:00,9/1/2005,Math
659,A,M,19:00:00,3/1/2006,ForeignLanguage
659,A,TH,19:00:00,3/1/2006,Physics
659,A,TU,15:30:00,3/1/2007,English
659,B,TH,19:00:00,3/1/2007,Music
660,B,MW,9:30:00,3/1/2006,SocialStudy
660,C,TU,15:30:00,3/1/2006,English
660,B,MW,12:30:00,9/1/2006,Art
660,A,M,19:00:00,9/1/2006,PE
660,B,TTH,11:00:00,9/1/2006,ForeignLanguage
660,C,MW,17:00:00,9/1/2006,Math
660,A,MW,14:00:00,3/1/2007,Physics
660,C,TTH,11:00:00,3/1/2007,Statistics
660,A,TTH,14:00:00,3/1/2008,Drawing
660,B,TTH,9:30:00,3/1/2008,Music
661,A, ,11:00:00,9/1/2005,SocialStudy
661,A,MW,14:00:00,9/1/2005,Math
661,A,TTH,9:30:00,9/1/2005,Statistics
661,A,M,19:00:00,9/1/2005,Art
661,A,MW,15:30:00,3/1/2006,English
661,A,MW,14:00:00,3/1/2006,PE
661,A,W,19:00:00,9/1/2006,Physics
661,A,TTH,12:30:00,9/1/2006,ForeignLanguage
661,A,TH,19:00:00,3/1/2007,Drawing
661,A,TH,16:00:00,3/1/2007,Music
662,B,MW,17:00:00,3/1/2004,English
662,B,MW,14:00:00,9/1/2004,SocialStudy
662,C,MW,17:00:00,9/1/2004,Art
662,C,TTH,8:00:00,9/1/2004,PE
662,B,MW,17:00:00,3/1/2005,Math
662,B,TTH,14:00:00,3/1/2005,Statistics
662,C,MW,14:00:00,9/1/2005,Physics
662,C,TTH,12:30:00,9/1/2005,ForeignLanguage
662,C,TU,19:00:00,3/1/2006,Drawing
662,C,MW,12:30:00,9/1/2006,Music
663,A,W,16:00:00,3/1/2004,Math
663,B,MW,14:00:00,3/1/2004,SocialStudy
663,A,TTH,9:30:00,3/1/2004,Art
663,B,F,8:00:00,3/1/2004,Statistics
663,C,TTH,8:00:00,3/1/2004,English
663,D,MW,15:30:00,9/1/2004,ForeignLanguage
663,D,MW,12:30:00,9/1/2004,Physics
663,A,TTH,9:30:00,3/1/2005,Physics
663,A,MW,15:30:00,9/1/2005,ForeignLanguage
663,C,MW,12:30:00,3/1/2006,Music
664,C,TTH,12:30:00,9/1/2005,English
664,B,TTH,9:30:00,9/1/2005,Physics
664,A,MW,11:00:00,9/1/2005,Drawing
664,A,MW,12:30:00,9/1/2005,SocialStudy
664,B,W,19:00:00,3/1/2006,Statistics
664,B,M,19:00:00,3/1/2006,PE
664,B,MW,17:00:00,9/1/2006,Math
664,A,TTH,11:00:00,9/1/2006,Art
664,A,MW,14:00:00,3/1/2007,ForeignLanguage
664,A,M,19:00:00,3/1/2007,Music
665,B,TTH,9:30:00,3/1/2005,Statistics
665,B,F,12:00:00,3/1/2005,PE
665,B, ,8:00:00,3/1/2005,SocialStudy
665,C,MW,9:30:00,3/1/2005,Physics
665,A,TTH,11:00:00,9/1/2005,Art
665,C,TTH,12:30:00,9/1/2005,ForeignLanguage
665,B,MW,15:30:00,3/1/2006,Math
665,C,F,10:00:00,9/1/2006,English
665,B,TTH,9:30:00,9/1/2007,Drawing
665,B,TTH,11:00:00,9/1/2007,Music
666,C,TTH,12:30:00,3/1/2005,SocialStudy
666,C,MW,9:30:00,9/1/2005,Statistics
666,C,MW,11:00:00,9/1/2005,PE
666,D,MW,12:30:00,9/1/2005,Art
666,D,TU,15:30:00,3/1/2006,English
666,D,MW,11:00:00,3/1/2006,ForeignLanguage
666,C,TTH,11:00:00,3/1/2007,Drawing
666,C,TTH,14:00:00,3/1/2007,Math
666,C,TTH,14:00:00,9/1/2007,Physics
666,C,TU,19:00:00,3/1/2008,Music
667,C,TTH,9:30:00,3/1/2006,Art
667,C,TTH,14:00:00,3/1/2006,Statistics
667,C,TTH,11:00:00,3/1/2006,SocialStudy
667,D,TTH,14:00:00,9/1/2006,Math
667,C,TTH,12:30:00,9/1/2006,PE
667,C,MW,15:30:00,3/1/2007,English
667,D,MW,12:30:00,3/1/2007,ForeignLanguage
667,C,MW,9:30:00,9/1/2007,Drawing
667,C,MW,14:00:00,9/1/2007,Physics
667,C,TTH,9:30:00,3/1/2008,Music
668,B,TTH,12:30:00,3/1/2006,Statistics
668,B,TTH,9:30:00,3/1/2006,Art
668,B,TTH,12:30:00,9/1/2006,PE
668,B,MW,14:00:00,9/1/2006,SocialStudy
668,B,MW,14:00:00,3/1/2007,Physics
668,B,MW,12:30:00,3/1/2007,English
668,B,TTH,9:30:00,9/1/2007,Math
668,C,MW,12:30:00,9/1/2007,Drawing
668,A,MW,11:00:00,3/1/2008,ForeignLanguage
668,A,M,16:00:00,3/1/2008,Music
669,B,MW,11:00:00,9/1/2005,Statistics
669,A,TTH,12:30:00,9/1/2005,PE
669,A,TTH,17:00:00,9/1/2005,Drawing
669,A,TTH,12:30:00,3/1/2006,SocialStudy
669,A,MW,14:00:00,3/1/2006,Physics
669,B,MW,12:30:00,9/1/2006,Art
669,B,TTH,14:00:00,3/1/2007,Math
669,D,TTH,12:30:00,3/1/2007,English
669,C,M,19:00:00,9/1/2008,ForeignLanguage
669,B,M,16:00:00,9/1/2008,Music
670,A,MW,14:00:00,3/1/2006,ForeignLanguage
670,B,TU,15:30:00,3/1/2006,English
670,B, ,14:00:00,9/1/2006,SocialStudy
670,B,TTH,9:30:00,9/1/2006,Statistics
670,B,MW,17:00:00,3/1/2007,PE
670,B,TTH,12:30:00,3/1/2007,Drawing
670,B,TU,19:00:00,3/1/2007,Art
670,C,TH,16:00:00,3/1/2007,Math
670,B,TTH,14:00:00,3/1/2007,Physics
670,A,W,16:00:00,9/1/2007,Music
671,C,TU,19:00:00,3/1/2004,Physics
671,B,TU,16:00:00,3/1/2004,Statistics
671,B,W,19:00:00,9/1/2004,Math
671,C,MW,15:30:00,9/1/2004,ForeignLanguage
671,C,M,19:00:00,9/1/2004,PE
671,B,MW,12:30:00,3/1/2005,Drawing
671,C,MW,17:00:00,3/1/2005,English
671,C,M,19:00:00,3/1/2005,Art
671,B,MW,14:00:00,3/1/2005,SocialStudy
671,B,MW,12:30:00,9/1/2005,Music
672,B,TH,16:00:00,9/1/2005,Statistics
672,A,MW,14:00:00,9/1/2005,Physics
672,B,MW,11:00:00,9/1/2005,PE
672,B,MW,11:00:00,3/1/2006,SocialStudy
672,C,MW,14:00:00,3/1/2006,Drawing
672,C,W,19:00:00,3/1/2006,English
672,C,TU,19:00:00,9/1/2006,Art
672,C,TTH,11:00:00,9/1/2006,Math
672,C,M,19:00:00,3/1/2007,ForeignLanguage
672,B,TTH,14:00:00,3/1/2007,Music
673,C,MW,8:00:00,3/1/2004,Drawing
673,C,TTH,9:30:00,3/1/2004,Art
673,D,TTH,8:00:00,3/1/2004,English
673,D,MW,17:00:00,9/1/2004,Math
673,C,TTH,11:00:00,9/1/2004,Statistics
673,B,TTH,17:00:00,9/1/2004,ForeignLanguage
673,C,TTH,12:30:00,9/1/2004,PE
673,C,TTH,9:30:00,3/1/2005,Physics
673,C,MW,9:30:00,3/1/2005,SocialStudy
673,C,TU,16:00:00,9/1/2005,Music
674,D,TTH,9:30:00,3/1/2004,Art
674,D,TTH,8:00:00,3/1/2004,English
674,D,MW,17:00:00,9/1/2004,Math
674,C,TTH,12:30:00,9/1/2004,PE
674,B,TTH,9:30:00,9/1/2004,SocialStudy
674,C,MW,17:00:00,3/1/2005,English
674,C,W,19:00:00,3/1/2005,Math
674,D,TU,19:00:00,9/1/2005,ForeignLanguage
674,D,TTH,9:30:00,9/1/2005,Physics
674,C,W,19:00:00,3/1/2006,Music
675,C,TTH,17:00:00,9/1/2004,ForeignLanguage
675,C,TTH,14:00:00,9/1/2004,Statistics
675,F,TU,19:00:00,3/1/2005,PE
675,D,TTH,9:30:00,3/1/2005,Physics
675,C,TTH,11:00:00,3/1/2005,Art
675,F,TU,15:30:00,9/1/2005,English
675,C,MW,12:30:00,3/1/2006,Math
675,C,TU,15:30:00,3/1/2006,English
675,D,TTH,14:00:00,9/1/2006,Music
675,F,TH,19:00:00,9/1/2006,Drawing
676,B,M,19:00:00,3/1/2010,PE
676,C,MW,9:30:00,3/1/2010,Physics
676,C,MW,17:00:00,3/1/2010,Math
676,B, ,9:30:00,9/1/2010,SocialStudy
676,B,MW,12:30:00,9/1/2010,Statistics
676,B,TTH,11:00:00,9/1/2010,Art
676,C,TTH,12:30:00,3/1/2011,English
676,B,TH,16:00:00,3/1/2011,ForeignLanguage
676,B,TTH,14:00:00,9/1/2011,Music
676,B,MW,12:30:00,3/1/2012,Drawing
677,B,MW,15:30:00,9/1/2006,Math
677,C, ,19:00:00,9/1/2006,English
